"Time","Message","Severity"
"2021-05-31 10:53:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 10:53:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","Done!","Information"
"2021-05-31 11:02:19 PM","Start!","Information"
"2021-05-31 11:04:03 PM","Exporting individual resources...","Information"
"2021-05-31 11:04:04 PM","Exporting individual ARM Template for azureautomation","Information"
"2021-05-31 11:04:18 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-31 11:04:23 PM","Exporting individual ARM Template for office365","Information"
"2021-05-31 11:04:24 PM","Exporting individual ARM Template for eitdev-siteprovisioning","Information"
"2021-05-31 11:04:25 PM","Exporting individual ARM Template for eitdev-siteprovisioning/EUMSites_Helper","Information"
"2021-05-31 11:04:26 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite-Customizations","Information"
"2021-05-31 11:04:27 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite","Information"
"2021-05-31 11:04:28 PM","Exporting individual ARM Template for eitdev-siteprovisioning/UpdateSitesList","Information"
"2021-05-31 11:04:29 PM","Exporting individual ARM Template for ValidateBearerToken","Information"
"2021-05-31 11:04:30 PM","Exporting individual ARM Template for CreateSite-ProvisionSite","Information"
"2021-05-31 11:04:31 PM","Exporting individual ARM Template for teams","Information"
"2021-05-31 11:04:32 PM","Exporting individual ARM Template for CreateSite-SubmitForm","Information"
"2021-05-31 11:04:32 PM","Exporting individual ARM Template for CreateSite-CompleteListSubmission","Information"
"2021-05-31 11:04:34 PM","Exporting individual ARM Template for kvEUMSites","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:04:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/azureautomation""","Information"
"2021-05-31 11:04:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/azureautomation')]""","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 11:04:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:04:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/teams""","Information"
"2021-05-31 11:04:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/teams')]""","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:04:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 11:04:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:04:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:04:36 PM","***","Information"
"2021-05-31 11:04:37 PM","Done!","Information"
"2021-05-31 11:07:28 PM","Start!","Information"
"2021-05-31 11:09:50 PM","Start!","Information"
"2021-05-31 11:10:11 PM","Exporting individual resources...","Information"
"2021-05-31 11:10:12 PM","Exporting individual ARM Template for azureautomation","Information"
"2021-05-31 11:10:13 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-31 11:10:14 PM","Exporting individual ARM Template for office365","Information"
"2021-05-31 11:10:15 PM","Exporting individual ARM Template for eitdev-siteprovisioning","Information"
"2021-05-31 11:10:17 PM","Exporting individual ARM Template for eitdev-siteprovisioning/EUMSites_Helper","Information"
"2021-05-31 11:10:18 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite-Customizations","Information"
"2021-05-31 11:10:18 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite","Information"
"2021-05-31 11:10:19 PM","Exporting individual ARM Template for eitdev-siteprovisioning/UpdateSitesList","Information"
"2021-05-31 11:10:20 PM","Exporting individual ARM Template for ValidateBearerToken","Information"
"2021-05-31 11:10:21 PM","Exporting individual ARM Template for CreateSite-ProvisionSite","Information"
"2021-05-31 11:10:22 PM","Exporting individual ARM Template for teams","Information"
"2021-05-31 11:10:23 PM","Exporting individual ARM Template for CreateSite-SubmitForm","Information"
"2021-05-31 11:10:24 PM","Exporting individual ARM Template for CreateSite-CompleteListSubmission","Information"
"2021-05-31 11:10:25 PM","Exporting individual ARM Template for kvEUMSites","Information"
"2021-05-31 11:10:27 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:27 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:27 PM","***","Information"
"2021-05-31 11:10:27 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:27 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:27 PM","***","Information"
"2021-05-31 11:10:27 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:27 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:27 PM","***","Information"
"2021-05-31 11:10:27 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:27 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:27 PM","***","Information"
"2021-05-31 11:10:27 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:27 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:27 PM","***","Information"
"2021-05-31 11:10:27 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:27 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:27 PM","***","Information"
"2021-05-31 11:10:27 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:27 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:27 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:10:28 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/azureautomation""","Information"
"2021-05-31 11:10:28 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/azureautomation')]""","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 11:10:28 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:10:28 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/teams""","Information"
"2021-05-31 11:10:28 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/teams')]""","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:10:28 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 11:10:28 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:10:28 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:10:28 PM","***","Information"
"2021-05-31 11:10:28 PM","Done!","Information"
"2021-05-31 11:10:49 PM","Start!","Information"
"2021-05-31 11:12:52 PM","Start!","Information"
"2021-05-31 11:13:08 PM","Exporting individual resources...","Information"
"2021-05-31 11:13:09 PM","Exporting individual ARM Template for azureautomation","Information"
"2021-05-31 11:13:10 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-31 11:13:11 PM","Exporting individual ARM Template for office365","Information"
"2021-05-31 11:13:12 PM","Exporting individual ARM Template for eitdev-siteprovisioning","Information"
"2021-05-31 11:13:14 PM","Exporting individual ARM Template for eitdev-siteprovisioning/EUMSites_Helper","Information"
"2021-05-31 11:13:15 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite-Customizations","Information"
"2021-05-31 11:13:15 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite","Information"
"2021-05-31 11:13:16 PM","Exporting individual ARM Template for eitdev-siteprovisioning/UpdateSitesList","Information"
"2021-05-31 11:13:17 PM","Exporting individual ARM Template for ValidateBearerToken","Information"
"2021-05-31 11:13:18 PM","Exporting individual ARM Template for CreateSite-ProvisionSite","Information"
"2021-05-31 11:13:19 PM","Exporting individual ARM Template for teams","Information"
"2021-05-31 11:13:19 PM","Exporting individual ARM Template for CreateSite-SubmitForm","Information"
"2021-05-31 11:13:21 PM","Exporting individual ARM Template for CreateSite-CompleteListSubmission","Information"
"2021-05-31 11:13:22 PM","Exporting individual ARM Template for kvEUMSites","Information"
"2021-05-31 11:13:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:23 PM","***","Information"
"2021-05-31 11:13:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:23 PM","***","Information"
"2021-05-31 11:13:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:23 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:13:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/azureautomation""","Information"
"2021-05-31 11:13:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/azureautomation')]""","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 11:13:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:13:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/teams""","Information"
"2021-05-31 11:13:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/teams')]""","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 11:13:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 11:13:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 11:13:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 11:13:24 PM","***","Information"
"2021-05-31 11:13:24 PM","Done!","Information"
